laporan,label
parkir liar di depan rumah terjadi di perumahan griya asri mohon segera ditindaklanjuti,Reguler
kabel listrik terbuka terjadi dekat masjid besar mohon segera ditindaklanjuti,Prioritas
saluran air tersumbat oleh daun kering,Reguler
banjir setinggi 1 meter menggenangi pemukiman warga,Prioritas
jalan utama rusak berat terjadi di gang sempit mohon segera ditindaklanjuti,Prioritas
banjir parah terjadi dekat terminal mohon segera ditindaklanjuti,Prioritas
gas bocor terjadi di pinggir sungai mohon segera ditindaklanjuti,Prioritas
jembatan ambruk terjadi dekat terminal mohon segera ditindaklanjuti,Prioritas
gas bocor terjadi di perumahan griya asri mohon segera ditindaklanjuti,Prioritas
ledakan kecil terjadi di desa cibadak mohon segera ditindaklanjuti,Prioritas
tiang listrik patah dan hampir menimpa rumah warga,Prioritas
jembatan gantung penghubung dua desa terputus akibat banjir bandang,Prioritas
sampah menumpuk terjadi dekat terminal mohon segera ditindaklanjuti,Reguler
papan nama jalan sudah tidak terbaca,Reguler
papan nama jalan sudah tidak terbaca,Reguler
pohon tumbang terjadi di pinggir sungai mohon segera ditindaklanjuti,Prioritas
papan nama jalan sudah tidak terbaca,Reguler
sampah menumpuk terjadi di desa cibadak mohon segera ditindaklanjuti,Reguler
graffiti di tembok terjadi di pasar tradisional mohon segera ditindaklanjuti,Reguler
air keruh dari pdam terjadi di pinggir sungai mohon segera ditindaklanjuti,Reguler
kebakaran hutan terjadi di depan kantor kecamatan mohon segera ditindaklanjuti,Prioritas
gas bocor terjadi di perumahan griya asri mohon segera ditindaklanjuti,Prioritas
parkir liar di depan rumah terjadi di jalan utama katapang mohon segera ditindaklanjuti,Reguler
sampah menumpuk terjadi di pasar tradisional mohon segera ditindaklanjuti,Reguler
banjir parah terjadi di desa cibadak mohon segera ditindaklanjuti,Prioritas
graffiti di tembok terjadi di gang sempit mohon segera ditindaklanjuti,Reguler
jembatan ambruk terjadi di pasar tradisional mohon segera ditindaklanjuti,Prioritas
suara bising malam hari terjadi dekat terminal mohon segera ditindaklanjuti,Reguler
pohon tumbang terjadi di pasar tradisional mohon segera ditindaklanjuti,Prioritas
lampu jalan mati terjadi dekat masjid besar mohon segera ditindaklanjuti,Reguler
suara bising malam hari terjadi dekat masjid besar mohon segera ditindaklanjuti,Reguler
sampah berserakan di jalan dekat pasar,Reguler
sampah berserakan di jalan dekat pasar,Reguler
kabel listrik terbuka terjadi dekat terminal mohon segera ditindaklanjuti,Prioritas
lampu jalan mati terjadi di perumahan griya asri mohon segera ditindaklanjuti,Reguler
api membakar lahan kosong dekat pemukiman,Prioritas
api membakar lahan kosong dekat pemukiman,Prioritas
graffiti di tembok terjadi dekat masjid besar mohon segera ditindaklanjuti,Reguler
kabel listrik terbuka terjadi dekat masjid besar mohon segera ditindaklanjuti,Prioritas
lampu jalan mati terjadi di depan kantor kecamatan mohon segera ditindaklanjuti,Reguler
jembatan ambruk terjadi di pinggir sungai mohon segera ditindaklanjuti,Prioritas
tebing rawan longsor sangat dekat dengan sekolah dasar,Prioritas
tanah longsor terjadi dekat terminal mohon segera ditindaklanjuti,Prioritas
api membakar lahan kosong dekat pemukiman,Prioritas
gas bocor terjadi dekat masjid besar mohon segera ditindaklanjuti,Prioritas
kucing liar mengganggu terjadi dekat terminal mohon segera ditindaklanjuti,Reguler
kucing liar mengganggu terjadi dekat masjid besar mohon segera ditindaklanjuti,Reguler
tanah longsor terjadi di perumahan griya asri mohon segera ditindaklanjuti,Prioritas
api membakar lahan kosong dekat pemukiman,Prioritas
gas bocor terjadi di desa cibadak mohon segera ditindaklanjuti,Prioritas
rumput taman tidak dipotong terjadi di gang sempit mohon segera ditindaklanjuti,Reguler
selokan tersumbat terjadi di pasar tradisional mohon segera ditindaklanjuti,Reguler
api membakar lahan kosong dekat pemukiman,Prioritas
banjir parah terjadi di depan kantor kecamatan mohon segera ditindaklanjuti,Prioritas
banjir parah terjadi dekat terminal mohon segera ditindaklanjuti,Prioritas
kucing liar mengganggu terjadi di jalan utama katapang mohon segera ditindaklanjuti,Reguler
gedung retak pasca gempa terjadi dekat terminal mohon segera ditindaklanjuti,Prioritas
jembatan ambruk terjadi di gang sempit mohon segera ditindaklanjuti,Prioritas
selokan tersumbat terjadi di perumahan griya asri mohon segera ditindaklanjuti,Reguler
jalan berlubang kecil terjadi di desa cibadak mohon segera ditindaklanjuti,Reguler
jalan berlubang kecil terjadi dekat masjid besar mohon segera ditindaklanjuti,Reguler
genangan air hujan di lubang jalan diameter 30cm,Reguler
tanah longsor terjadi di gang sempit mohon segera ditindaklanjuti,Prioritas
kebocoran gas elpiji terdeteksi di warung makan padang,Prioritas
air keruh dari pdam terjadi di perumahan griya asri mohon segera ditindaklanjuti,Reguler
gas bocor terjadi di perumahan griya asri mohon segera ditindaklanjuti,Prioritas
jembatan penghubung desa terancam ambruk,Prioritas
jalan berlubang kecil terjadi di jalan utama katapang mohon segera ditindaklanjuti,Reguler
suara bising malam hari terjadi di jalan utama katapang mohon segera ditindaklanjuti,Reguler
jalan berlubang kecil terjadi di jalan utama katapang mohon segera ditindaklanjuti,Reguler
gas bocor terjadi dekat sekolah sdn 2 mohon segera ditindaklanjuti,Prioritas
pohon tumbang terjadi di jalan utama katapang mohon segera ditindaklanjuti,Prioritas
jembatan penghubung desa terancam ambruk,Prioritas
ledakan kecil terjadi di perumahan griya asri mohon segera ditindaklanjuti,Prioritas
gedung retak pasca gempa terjadi di jalan utama katapang mohon segera ditindaklanjuti,Prioritas
papan nama jalan sudah tidak terbaca,Reguler
rumput liar tumbuh di trotoar,Reguler
kabel listrik terbuka terjadi di desa cibadak mohon segera ditindaklanjuti,Prioritas
graffiti di tembok terjadi di perumahan griya asri mohon segera ditindaklanjuti,Reguler
lampu jalan mati terjadi di pasar tradisional mohon segera ditindaklanjuti,Reguler
poskamling rw 10 perlu pengecatan ulang,Reguler
selokan tersumbat terjadi di desa cibadak mohon segera ditindaklanjuti,Reguler
parkir liar di depan rumah terjadi di desa cibadak mohon segera ditindaklanjuti,Reguler
selokan tersumbat terjadi di depan kantor kecamatan mohon segera ditindaklanjuti,Reguler
jembatan ambruk terjadi di pasar tradisional mohon segera ditindaklanjuti,Prioritas
papan nama jalan sudah tidak terbaca,Reguler
banjir parah terjadi di jalan utama katapang mohon segera ditindaklanjuti,Prioritas
kucing liar mengganggu terjadi dekat masjid besar mohon segera ditindaklanjuti,Reguler
suara bising malam hari terjadi dekat masjid besar mohon segera ditindaklanjuti,Reguler
kucing liar mengganggu terjadi di perumahan griya asri mohon segera ditindaklanjuti,Reguler
jembatan ambruk terjadi di depan kantor kecamatan mohon segera ditindaklanjuti,Prioritas
kucing liar mengganggu terjadi dekat masjid besar mohon segera ditindaklanjuti,Reguler
lampu jalan mati di beberapa titik,Reguler
banjir parah terjadi di pinggir sungai mohon segera ditindaklanjuti,Prioritas
kucing liar mengganggu terjadi di gang sempit mohon segera ditindaklanjuti,Reguler
jalan utama rusak berat terjadi di pasar tradisional mohon segera ditindaklanjuti,Prioritas
banjir setinggi 1 meter menggenangi pemukiman warga,Prioritas
jembatan ambruk terjadi di pasar tradisional mohon segera ditindaklanjuti,Prioritas
sampah berserakan di jalan dekat pasar,Reguler
sampah menumpuk terjadi di jalan utama katapang mohon segera ditindaklanjuti,Reguler
banjir setinggi 1 meter menggenangi pemukiman warga,Prioritas
rumput liar tumbuh di trotoar,Reguler
kucing liar mengganggu terjadi di pasar tradisional mohon segera ditindaklanjuti,Reguler
kucing liar mengganggu terjadi di pasar tradisional mohon segera ditindaklanjuti,Reguler
banjir parah terjadi di perumahan griya asri mohon segera ditindaklanjuti,Prioritas
jalan utama rusak berat terjadi dekat sekolah sdn 2 mohon segera ditindaklanjuti,Prioritas
suara bising malam hari terjadi dekat sekolah sdn 2 mohon segera ditindaklanjuti,Reguler
tiang listrik patah dan hampir menimpa rumah warga,Prioritas
tanah longsor terjadi dekat masjid besar mohon segera ditindaklanjuti,Prioritas
jalan berlubang kecil terjadi di desa cibadak mohon segera ditindaklanjuti,Reguler
jembatan ambruk terjadi di pinggir sungai mohon segera ditindaklanjuti,Prioritas
ledakan kecil terjadi di perumahan griya asri mohon segera ditindaklanjuti,Prioritas
banjir setinggi 1 meter menggenangi pemukiman warga,Prioritas
ledakan kecil terjadi di pasar tradisional mohon segera ditindaklanjuti,Prioritas
lampu jalan mati di beberapa titik,Reguler
ledakan kecil terjadi di desa cibadak mohon segera ditindaklanjuti,Prioritas
parkir liar di depan rumah terjadi di pasar tradisional mohon segera ditindaklanjuti,Reguler
api membakar lahan kosong dekat pemukiman,Prioritas
ledakan kecil terjadi di pasar tradisional mohon segera ditindaklanjuti,Prioritas
rumput taman tidak dipotong terjadi dekat sekolah sdn 2 mohon segera ditindaklanjuti,Reguler
kucing liar mengganggu terjadi di gang sempit mohon segera ditindaklanjuti,Reguler
kabel listrik terbuka terjadi di gang sempit mohon segera ditindaklanjuti,Prioritas
rumput liar tumbuh di trotoar,Reguler
jembatan penghubung desa terancam ambruk,Prioritas
gedung retak pasca gempa terjadi dekat masjid besar mohon segera ditindaklanjuti,Prioritas
jalan berlubang kecil terjadi di desa cibadak mohon segera ditindaklanjuti,Reguler
kabel listrik terbuka terjadi di perumahan griya asri mohon segera ditindaklanjuti,Prioritas
jembatan ambruk terjadi di jalan utama katapang mohon segera ditindaklanjuti,Prioritas
lampu jalan mati terjadi dekat masjid besar mohon segera ditindaklanjuti,Reguler
sampah berserakan di jalan dekat pasar,Reguler
kebakaran hutan terjadi dekat sekolah sdn 2 mohon segera ditindaklanjuti,Prioritas
banjir parah terjadi di depan kantor kecamatan mohon segera ditindaklanjuti,Prioritas
kebakaran hutan terjadi di jalan utama katapang mohon segera ditindaklanjuti,Prioritas
parkir liar di depan rumah terjadi di gang sempit mohon segera ditindaklanjuti,Reguler
jalan utama rusak berat terjadi di pasar tradisional mohon segera ditindaklanjuti,Prioritas
banjir parah terjadi di gang sempit mohon segera ditindaklanjuti,Prioritas
kucing liar mengganggu terjadi di pinggir sungai mohon segera ditindaklanjuti,Reguler
kucing liar mengganggu terjadi di desa cibadak mohon segera ditindaklanjuti,Reguler
sampah berserakan di jalan dekat pasar,Reguler
kucing liar mengganggu terjadi di gang sempit mohon segera ditindaklanjuti,Reguler
graffiti di tembok terjadi dekat masjid besar mohon segera ditindaklanjuti,Reguler
tanah longsor terjadi di pasar tradisional mohon segera ditindaklanjuti,Prioritas
jembatan ambruk terjadi dekat terminal mohon segera ditindaklanjuti,Prioritas
coretan grafiti berbau sara di dinding halte bus,Reguler
tali pengaman jembatan putus di tempat wisata,Prioritas
jembatan penghubung desa terancam ambruk,Prioritas
banjir parah terjadi dekat sekolah sdn 2 mohon segera ditindaklanjuti,Prioritas
jembatan ambruk terjadi di depan kantor kecamatan mohon segera ditindaklanjuti,Prioritas
tebing rawan longsor sangat dekat dengan sekolah dasar,Prioritas
suara bising malam hari terjadi di pasar tradisional mohon segera ditindaklanjuti,Reguler
sampah menumpuk terjadi dekat masjid besar mohon segera ditindaklanjuti,Reguler
pohon tumbang terjadi di gang sempit mohon segera ditindaklanjuti,Prioritas
jembatan ambruk terjadi di desa cibadak mohon segera ditindaklanjuti,Prioritas
air keruh dari pdam terjadi dekat masjid besar mohon segera ditindaklanjuti,Reguler
jalan utama rusak berat terjadi di gang sempit mohon segera ditindaklanjuti,Prioritas
jembatan penghubung desa terancam ambruk,Prioritas
tanah longsor terjadi dekat sekolah sdn 2 mohon segera ditindaklanjuti,Prioritas
jembatan ambruk terjadi di pinggir sungai mohon segera ditindaklanjuti,Prioritas
gedung retak pasca gempa terjadi di gang sempit mohon segera ditindaklanjuti,Prioritas
kucing liar mengganggu terjadi di pinggir sungai mohon segera ditindaklanjuti,Reguler
api membakar lahan kosong dekat pemukiman,Prioritas
air keruh dari pdam terjadi di perumahan griya asri mohon segera ditindaklanjuti,Reguler
suara bising malam hari terjadi di pinggir sungai mohon segera ditindaklanjuti,Reguler
api membakar lahan kosong dekat pemukiman,Prioritas
banjir parah terjadi dekat terminal mohon segera ditindaklanjuti,Prioritas
banjir parah terjadi dekat terminal mohon segera ditindaklanjuti,Prioritas
kebakaran hutan terjadi di perumahan griya asri mohon segera ditindaklanjuti,Prioritas
rumput liar tumbuh di trotoar,Reguler
kabel fiber optik terputus mengganggu layanan internet,Prioritas
rumput taman tidak dipotong terjadi dekat sekolah sdn 2 mohon segera ditindaklanjuti,Reguler
tiang listrik patah dan hampir menimpa rumah warga,Prioritas
rumput taman tidak dipotong terjadi di desa cibadak mohon segera ditindaklanjuti,Reguler
pohon tumbang terjadi di perumahan griya asri mohon segera ditindaklanjuti,Prioritas
gas bocor terjadi di pinggir sungai mohon segera ditindaklanjuti,Prioritas
papan nama jalan sudah tidak terbaca,Reguler
sampah menumpuk terjadi di pasar tradisional mohon segera ditindaklanjuti,Reguler
jembatan ambruk terjadi di gang sempit mohon segera ditindaklanjuti,Prioritas
jembatan penghubung desa terancam ambruk,Prioritas
jembatan ambruk terjadi dekat terminal mohon segera ditindaklanjuti,Prioritas
lampu jalan mati terjadi di desa cibadak mohon segera ditindaklanjuti,Reguler
rumput liar tumbuh di trotoar,Reguler
jembatan ambruk terjadi di perumahan griya asri mohon segera ditindaklanjuti,Prioritas
parkir liar di depan rumah terjadi di depan kantor kecamatan mohon segera ditindaklanjuti,Reguler
papan nama jalan sudah tidak terbaca,Reguler
kucing liar mengganggu terjadi dekat masjid besar mohon segera ditindaklanjuti,Reguler
kebakaran hutan terjadi di pasar tradisional mohon segera ditindaklanjuti,Prioritas
bangunan tua tidak terawat di pusat kota mulai menunjukkan retakan struktural,Prioritas
saluran air tersumbat oleh daun kering,Reguler
tebing rawan longsor sangat dekat dengan sekolah dasar,Prioritas
pohon tumbang terjadi dekat terminal mohon segera ditindaklanjuti,Prioritas
air keruh dari pdam terjadi di desa cibadak mohon segera ditindaklanjuti,Reguler
kucing liar mengganggu terjadi di desa cibadak mohon segera ditindaklanjuti,Reguler
jembatan ambruk terjadi di jalan utama katapang mohon segera ditindaklanjuti,Prioritas
jembatan ambruk terjadi di gang sempit mohon segera ditindaklanjuti,Prioritas
gedung retak pasca gempa terjadi di pinggir sungai mohon segera ditindaklanjuti,Prioritas
jalan berlubang kecil terjadi di pinggir sungai mohon segera ditindaklanjuti,Reguler
air keruh dari pdam terjadi di pinggir sungai mohon segera ditindaklanjuti,Reguler
pohon tumbang terjadi di perumahan griya asri mohon segera ditindaklanjuti,Prioritas
graffiti di tembok terjadi di jalan utama katapang mohon segera ditindaklanjuti,Reguler
lampu jalan mati di beberapa titik,Reguler
rumput liar tumbuh di trotoar,Reguler
gedung retak pasca gempa terjadi di jalan utama katapang mohon segera ditindaklanjuti,Prioritas
lampu jalan mati terjadi dekat masjid besar mohon segera ditindaklanjuti,Reguler
air mancur di alunalun tidak berfungsi maksimal,Reguler
rumput liar tumbuh di trotoar,Reguler
sampah menumpuk terjadi di pasar tradisional mohon segera ditindaklanjuti,Reguler
kabel listrik terbuka terjadi dekat terminal mohon segera ditindaklanjuti,Prioritas
sampah menumpuk terjadi di desa cibadak mohon segera ditindaklanjuti,Reguler
jalan berlubang kecil terjadi di jalan utama katapang mohon segera ditindaklanjuti,Reguler
jembatan ambruk terjadi di depan kantor kecamatan mohon segera ditindaklanjuti,Prioritas
jembatan penghubung desa terancam ambruk,Prioritas
sampah menumpuk terjadi di gang sempit mohon segera ditindaklanjuti,Reguler
jembatan ambruk terjadi di desa cibadak mohon segera ditindaklanjuti,Prioritas
jalan berlubang kecil terjadi di desa cibadak mohon segera ditindaklanjuti,Reguler
sampah menumpuk terjadi di pinggir sungai mohon segera ditindaklanjuti,Reguler
jembatan penghubung desa terancam ambruk,Prioritas
banjir parah terjadi dekat masjid besar mohon segera ditindaklanjuti,Prioritas
